scaffold	coordinate	Simple_repeat	Unspecified	sum
ChrV	19750000	0.02205	0.32157	0.34362
ChrV	19850000	0.02101	0.13539	0.1564
ChrV	19950000	0.01193	0.23222	0.24415
ChrV	20050000	0.01831	0.13205	0.15036
ChrV	20150000	0.01502	0.14724	0.16226
ChrV	20250000	0.02037	0.22713	0.2475
ChrV	20350000	0.00909	0.19298	0.20207
ChrV	20450000	0.02817	0.29871	0.32688
ChrV	20550000	0.00651	0.6395	0.64601
ChrV	20650000	0.02309	0.0772	0.10029
ChrV	20750000	0.0208	0.15495	0.17575
ChrV	20850000	0.02213	0.22529	0.24742
ChrV	20950000	0.02024	0.18416	0.2044
ChrV	21050000	0.02532	0.29454	0.31986
ChrV	21150000	0.13844	0.57592	0.71436
ChrV	21250000	0.01313	0.23763	0.25076
ChrV	21350000	0.01111	0.28496	0.29607
ChrV	21450000	0.0172	0.19207	0.20927
ChrV	21550000	0.01692	0.14885	0.16577
ChrV	21650000	0.010361809045226131	0.3314371859296482	0.34179899497487437
ChrV	21750000	0.02039	0.23279	0.25318
ChrV	21850000	0.01104	0.38961	0.40065
ChrV	21950000	0.01597	0.31909	0.33506
ChrV	22050000	0.0199	0.24065	0.26055
ChrV	22150000	0.02375	0.11437	0.13812
ChrV	22250000	0.00864321608040201	0.743537688442211	0.7521809045226131
ChrV	22350000	0.01683	0.15384	0.17067
ChrV	22450000	0.02707	0.24184	0.26891
ChrV	22550000	0.0024020100502512563	0.8078793969849246	0.8102814070351759
ChrV	22650000	0.01169	0.50523	0.51692
ChrV	22750000	0.01589	0.28496	0.30085
ChrV	22850000	0.01502	0.15224	0.16726
ChrV	22950000	0.00606	0.55219	0.55825
ChrV	23050000	0.01472	0.44143	0.45615
ChrV	23150000	0.00652	0.76373	0.77025
ChrV	23250000	0.00995	0.58332	0.59327
ChrV	23350000	0.01209	0.33949	0.35158
ChrV	23450000	0.01503	0.3997	0.41473
ChrV	23550000	0.01065	0.39986	0.41051
ChrV	23650000	0.01598	0.20882	0.2248
ChrV	23750000	0.02294	0.15822	0.18116
ChrV	23850000	0.01314	0.12363	0.13677
ChrV	23950000	0.0346	0.69583	0.73043
ChrV	24050000	0.01973	0.1641	0.18383
ChrV	24150000	0.01821	0.10497	0.12318
ChrV	24250000	0.01288	0.30859	0.32147
ChrV	24350000	0.00913	0.30328	0.31241
ChrV	24450000	0.01183	0.14309	0.15492
ChrV	24550000	0.12763819095477386	0.08641206030150754	0.2140502512562814
ChrV	24628722	0.0009922534598311428	0.1521455305074419	0.15313778396727304
ChrIII	50000	0.01195	0.25523	0.26718
ChrIII	150000	0.00741	0.18978	0.19719
ChrIII	250000	0.01007	0.089	0.09907
ChrIII	350000	0.02206	0.0822	0.10426
ChrIII	450000	0.01691	0.10643	0.12334
ChrIII	550000	0.01564	0.17004	0.18568
ChrIII	650000	0.01628	0.28246	0.29874
ChrIII	750000	0.02385	0.28515	0.309
ChrIII	850000	0.01845	0.32069	0.33914
ChrIII	950000	0.06113	0.25851	0.31964
ChrIII	1050000	0.03648	0.49004	0.52652
ChrIII	1150000	0.01076	0.2604	0.27116
ChrIII	1250000	0.02675	0.18842	0.21517
ChrIII	1350000	0.01266	0.25518	0.26784
ChrIII	1450000	0.00954	0.2602	0.26974
ChrIII	1550000	0.01384	0.35106	0.3649
ChrIII	1650000	0.01648	0.16408	0.18056
ChrIII	1750000	0.01239	0.26409	0.27648
ChrIII	1850000	0.018	0.31703	0.33503
ChrIII	1950000	0.01299	0.24242	0.25541
ChrIII	2050000	0.00775	0.70986	0.71761
ChrIII	2150000	0.002050251256281407	0.876251256281407	0.8783015075376884
ChrIII	2250000	0.01374	0.23546	0.2492
ChrIII	2350000	0.01613	0.3449	0.36103
ChrIII	2450000	0.01937	0.22047	0.23984
ChrIII	2550000	0.01761	0.39545	0.41306
ChrIII	2650000	0.01555	0.17751	0.19306
ChrIII	2750000	0.01351	0.30363	0.31714
ChrIII	2850000	0.01618	0.24072	0.2569
ChrIII	2950000	0.01808	0.26411	0.28219
ChrIII	3050000	0.0119	0.26734	0.27924
ChrIII	3150000	0.01177	0.37528	0.38705
ChrIII	3250000	0.04702	0.47216	0.51918
ChrIII	3350000	0.03493	0.52521	0.56014
ChrIII	3450000	0.02369	0.27717	0.30086
ChrIII	3550000	0.03427	0.09459	0.12886
ChrIII	3650000	0.01369	0.19248	0.20617
ChrIII	3750000	0.0118	0.21793	0.22973
ChrIII	3850000	0.0276	0.2145	0.2421
ChrIII	3950000	0.02138	0.26953	0.29091
ChrIII	4050000	0.02179	0.22496	0.24675
ChrIII	4150000	0.03636	0.14151	0.17787
ChrIII	4250000	0.01596	0.30762	0.32358
ChrIII	4350000	0.01895	0.12304	0.14199
ChrIII	4450000	0.01194	0.11974	0.13168
ChrIII	4550000	0.01628	0.20948	0.22576
ChrIII	4650000	0.01632	0.16766	0.18398
ChrIII	4750000	0.01466	0.33149	0.34615
ChrIII	4850000	0.0164	0.22026	0.23666
ChrIII	4950000	0.01522	0.22175	0.23697
ChrIII	5050000	0.0216	0.18316	0.20476
ChrIII	5150000	0.02986	0.42013	0.44999
ChrIII	5250000	0.01191	0.19671	0.20862
ChrIII	5350000	0.01583	0.13863	0.15446
ChrIII	5450000	0.02825	0.2239	0.25215
ChrIII	5550000	0.02205	0.28497	0.30702
ChrIII	5650000	0.01964	0.30401	0.32365
ChrIII	5750000	0.00918	0.5296	0.53878
ChrIII	5850000	0.0365	0.1469	0.1834
ChrIII	5950000	0.01706	0.20219	0.21925
ChrIII	6050000	0.01655	0.20032	0.21687
ChrIII	6150000	0.02023	0.2889	0.30913
ChrIII	6250000	0.01711	0.12183	0.13894
ChrIII	6350000	0.01869	0.14757	0.16626
ChrIII	6450000	0.01803	0.16358	0.18161
ChrIII	6550000	0.0144	0.12468	0.13908
ChrIII	6650000	0.007035175879396985	0.6250753768844222	0.6321105527638191
ChrIII	6750000	0.01439	0.27383	0.28822
ChrIII	6850000	0.01864	0.26412	0.28276
ChrIII	6950000	0.02519	0.14476	0.16995
ChrIII	7050000	0.00984	0.2986	0.30844
ChrIII	7150000	0.008311557788944724	0.1462814070351759	0.1545929648241206
ChrIII	7250000	0.01364	0.30286	0.3165
ChrIII	7350000	0.0162	0.14947	0.16567
ChrIII	7450000	0.00692	0.27923	0.28615
ChrIII	7550000	0.00924	0.2258	0.23504
ChrIII	7650000	0.02586	0.22412	0.24998
ChrIII	7750000	0.00606	0.45845	0.46451
ChrIII	7850000	0.01773	0.06941	0.08714
ChrIII	7950000	0.01262	0.24323	0.25585
ChrIII	8050000	0.01657	0.11956	0.13613
ChrIII	8150000	0.01986	0.13349	0.15335
ChrIII	8250000	0.01624	0.17877	0.19501
ChrIII	8350000	0.0227	0.06252	0.08522
ChrIII	8450000	0.01729	0.23838	0.25567
ChrIII	8550000	0.03598	0.14227	0.17825
ChrIII	8650000	0.01922	0.11769	0.13691
ChrIII	8750000	0.01786	0.07749	0.09535
ChrIII	8850000	0.02889	0.06614	0.09503
ChrIII	8950000	0.01007	0.51978	0.52985
ChrIII	9050000	0.04219	0.05135	0.09354
ChrIII	9150000	0.02818	0.08374	0.11192
ChrIII	9250000	0.02199	0.03285	0.05484
ChrIII	9350000	0.018	0.06457	0.08257
ChrIII	9450000	0.01484	0.21506	0.2299
ChrIII	9550000	0.02975	0.22067	0.25042
ChrIII	9650000	0.02741	0.05022	0.07763
ChrIII	9750000	0.00922	0.71636	0.72558
ChrIII	9850000	0.03504	0.09709	0.13213
ChrIII	9950000	0.06024	0.13239	0.19263
ChrIII	10050000	0.04743	0.13022	0.17765
ChrIII	10150000	0.03851	0.05103	0.08954
ChrIII	10250000	0.02759	0.04493	0.07252
ChrIII	10350000	0.03388	0.15585	0.18973
ChrIII	10450000	0.03189	0.05778	0.08967
ChrIII	10550000	0.0384	0.06441	0.10281
ChrIII	10650000	0.05728	0.13239	0.18967
ChrIII	10750000	0.01012	0.88448	0.8946
ChrIII	10850000	0.00932	0.59345	0.60277
ChrIII	10950000	0.03019	0.26028	0.29047
ChrIII	11050000	0.04934	0.01486	0.0642
ChrIII	11150000	0.05187	0.05897	0.11084
ChrIII	11250000	0.05139	0.07132	0.12271
ChrIII	11350000	0.03661	0.15395	0.19056
ChrIII	11450000	0.03588	0.1574	0.19328
ChrIII	11550000	0.10182	0.05481	0.15663
ChrIII	11650000	0.03522	0.20406	0.23928
ChrIII	11750000	0.03784	0.13264	0.17048
ChrIII	11850000	0.05044	0.06958	0.12002
ChrIII	11950000	0.06411	0.04276	0.10687
ChrIII	12050000	0.04846	0.06839	0.11685
ChrIII	12150000	0.03816	0.12395	0.16211
ChrIII	12250000	0.02544	0.10274	0.12818
ChrIII	12350000	0.03821	0.19691	0.23512
ChrIII	12450000	0.06244	0.04785	0.11029
ChrIII	12550000	0.02222	0.04027	0.06249
ChrIII	12650000	0.02693939393939394	0.09976767676767677	0.1267070707070707
ChrIII	12750000	0.03384	0.06237	0.09621
ChrIII	12850000	0.04822	0.09534	0.14356
ChrIII	12950000	0.028	0.22474	0.25274
ChrIII	13050000	0.02411	0.23956	0.26367
ChrIII	13150000	0.02391	0.06172	0.08563
ChrIII	13250000	0.02399	0.04589	0.06988
ChrIII	13350000	0.02831	0.32433	0.35264
ChrIII	13450000	0.03273	0.16491	0.19764
ChrIII	13550000	0.01737	0.16725	0.18462
ChrIII	13650000	0.0166	0.17705	0.19365
ChrIII	13750000	0.0081	0.16318	0.17128
ChrIII	13850000	0.01207	0.22241	0.23448
ChrIII	13950000	0.0104	0.52148	0.53188
ChrIII	14050000	0.01194	0.45094	0.46288
ChrIII	14150000	0.02139	0.0988	0.12019
ChrIII	14250000	0.00953	0.07468	0.08421
ChrIII	14350000	0.02099	0.11238	0.13337
ChrIII	14450000	0.02918	0.0619	0.09108
ChrIII	14550000	0.02153	0.14119	0.16272
ChrIII	14650000	0.00997	0.16219	0.17216
ChrIII	14750000	0.02173	0.11951	0.14124
ChrIII	14850000	0.01369	0.50256	0.51625
ChrIII	14950000	0.01838	0.19633	0.21471
ChrIII	15050000	0.01698	0.1303	0.14728
ChrIII	15150000	0.01747	0.10866	0.12613
ChrIII	15250000	0.02486	0.87365	0.89851
ChrIII	15350000	0.0214	0.24461	0.26601
ChrIII	15450000	0.00958	0.23671	0.24629
ChrIII	15550000	0.01776	0.14999	0.16775
ChrIII	15650000	0.01754	0.15133	0.16887
ChrIII	15750000	0.00797	0.14053	0.1485
ChrIII	15850000	0.01895	0.10212	0.12107
ChrIII	15950000	0.01408	0.26059	0.27467
ChrIII	16050000	0.00804	0.27164	0.27968
ChrIII	16150000	0.00991	0.44997	0.45988
ChrIII	16250000	0.01608	0.09549	0.11157
ChrIII	16350000	0.02061	0.11895	0.13956
ChrIII	16450000	0.01267	0.13662	0.14929
ChrIII	16550000	0.01505	0.26283	0.27788
ChrIII	16650000	0.01693	0.14472	0.16165
ChrIII	16750000	0.01404	0.08354	0.09758
ChrIII	16850000	0.00324	0.41109	0.41433
ChrIII	16950000	0.03606	0.22336	0.25942
ChrIII	17050000	0.02537	0.33468	0.36005
ChrIII	17150000	0.01023	0.12711	0.13734
ChrIII	17250000	0.00745	0.28556	0.29301
ChrIII	17350000	0.01844	0.14904	0.16748
ChrIII	17450000	0.0049	0.14806	0.15296
ChrIII	17550000	0.00933	0.21902	0.22835
ChrIII	17650000	0.01449	0.09249	0.10698
ChrIII	17750000	0.02422	0.12982	0.15404
ChrIII	17850000	0.00917	0.19129	0.20046
ChrIII	17950000	0.01149	0.35387	0.36536
ChrIII	18050000	0.01663	0.36225	0.37888
ChrIII	18150000	0.00839	0.31729	0.32568
ChrIII	18250000	0.016723618090452263	0.20698492462311557	0.22370854271356783
ChrIII	18350000	0.01437	0.16317	0.17754
ChrIII	18450000	0.01999	0.07026	0.09025
ChrIII	18550000	0.01712	0.22583	0.24295
ChrIII	18650000	0.01594	0.15871	0.17465
ChrIII	18750000	0.01051	0.29659	0.3071
ChrIII	18850000	0.01259	0.40208	0.41467
ChrIII	18950000	0.02875	0.09568	0.12443
ChrIII	19050000	0.0627	0.1732	0.2359
ChrIII	19150000	0.0065	0.21519	0.22169
ChrIII	19250000	0.02032	0.16651	0.18683
ChrIII	19350000	0.00717	0.37078	0.37795
ChrIII	19450000	0.01004	0.3167	0.32674
ChrIII	19550000	0.00919	0.20474	0.21393
ChrIII	19650000	0.0034	0.37012	0.37352
ChrIII	19750000	0.00636	0.43076	0.43712
ChrIII	19850000	0.00708	0.54565	0.55273
ChrIII	19950000	0.00429	0.37219	0.37648
ChrIII	20050000	0.01169	0.28655	0.29824
ChrIII	20150000	0.02557	0.16177	0.18734
ChrIII	20250000	0.01352	0.19837	0.21189
ChrIII	20350000	0.02973	0.14979	0.17952
ChrIII	20450000	0.02034	0.18677	0.20711
ChrIII	20550000	0.01797	0.10001	0.11798
ChrIII	20650000	0.01439	0.59848	0.61287
ChrIII	20750000	0.01833	0.3138	0.33213
ChrIII	20850000	0.01938	0.2239	0.24328
ChrIII	20950000	0.02634	0.15642	0.18276
ChrIII	21050000	0.0139	0.28923	0.30313
ChrIII	21150000	0.01493	0.31239	0.32732
ChrIII	21250000	0.00712	0.66587	0.67299
ChrIII	21350000	0.00241	0.64849	0.6509
ChrIII	21450000	0.0186	0.30395	0.32255
ChrIII	21550000	0.01518	0.36145	0.37663
ChrIII	21650000	0.01146	0.47687	0.48833
ChrIII	21750000	0.00521608040201005	0.4688643216080402	0.47408040201005025
ChrIII	21850000	0.02305	0.22607	0.24912
ChrIII	21950000	0.01658	0.3337	0.35028
ChrIII	22050000	0.01161	0.21737	0.22898
ChrIII	22150000	0.00525	0.48893	0.49418
ChrIII	22250000	0.01162	0.2658	0.27742
ChrIII	22350000	0.00415	0.71785	0.722
ChrIII	22450000	0.01596	0.36683	0.38279
ChrIII	22550000	0.02749	0.15006	0.17755
ChrIII	22650000	0.02585	0.12092	0.14677
ChrIII	22750000	0.02763	0.22956	0.25719
ChrIII	22850000	0.0217	0.17214	0.19384
ChrIII	22950000	0.02316	0.25338	0.27654
ChrIII	23050000	0.0177	0.29673	0.31443
ChrIII	23150000	0.01293	0.2804	0.29333
ChrIII	23250000	0.01876	0.70705	0.72581
ChrIII	23350000	0.02015	0.20681	0.22696
ChrIII	23450000	0.01738	0.2712	0.28858
ChrIII	23550000	0.0826	0.39679	0.47939
ChrIII	23650000	0.00643	0.81103	0.81746
ChrIII	23750000	0.00299	0.79742	0.80041
ChrIII	23850000	0.00434	0.31629	0.32063
ChrIII	23950000	0.0055	0.20786	0.21336
ChrIII	24050000	0.01731	0.22864	0.24595
ChrIII	24150000	0.02818	0.06033	0.08851
ChrIII	24250000	0.01516	0.07903	0.09419
ChrIII	24350000	0.01075	0.26203	0.27278
ChrIII	24450000	0.00501	0.34173	0.34674
ChrIII	24550000	0.013055276381909548	0.24616080402010052	0.25921608040201005
ChrIII	24619424	0.0	0.0	0.0
ChrI	50000	0.01244	0.17719	0.18963
ChrI	150000	0.0079	0.30305	0.31095
ChrI	250000	0.01862	0.20189	0.22051
ChrI	350000	0.00888	0.3976	0.40648
ChrI	450000	0.0	0.94115	0.94115
ChrI	550000	0.00348	0.83878	0.84226
ChrI	650000	0.00943	0.16865	0.17808
ChrI	750000	0.00539	0.45415	0.45954
ChrI	850000	0.00435	0.21972	0.22407
ChrI	950000	0.00875	0.2382	0.24695
ChrI	1050000	0.01228	0.25546	0.26774
ChrI	1150000	0.014848484848484849	0.17597979797979799	0.19082828282828282
ChrI	1250000	0.01678	0.23524	0.25202
ChrI	1350000	0.0175	0.13432	0.15182
ChrI	1450000	0.01762	0.27215	0.28977
ChrI	1550000	0.01007	0.3719	0.38197
ChrI	1650000	0.08421	0.42518	0.50939
ChrI	1750000	0.01411	0.22052	0.23463
ChrI	1850000	0.01066	0.3798	0.39046
ChrI	1950000	0.01266	0.1892	0.20186
ChrI	2050000	0.01119	0.23102	0.24221
ChrI	2150000	0.01308080808080808	0.4035858585858586	0.4166666666666667
ChrI	2250000	0.00424	0.71974	0.72398
ChrI	2350000	0.01041	0.43909	0.4495
ChrI	2450000	0.05224	0.40782	0.46006
ChrI	2550000	0.02191	0.17271	0.19462
ChrI	2650000	0.01216	0.24611	0.25827
ChrI	2750000	0.02109	0.1905	0.21159
ChrI	2850000	0.01479	0.26896	0.28375
ChrI	2950000	0.09371	0.41017	0.50388
ChrI	3050000	0.0198	0.16779	0.18759
ChrI	3150000	0.0216	0.17057	0.19217
ChrI	3250000	0.01646	0.26876	0.28522
ChrI	3350000	0.01877	0.26929	0.28806
ChrI	3450000	0.01857	0.21005	0.22862
ChrI	3550000	0.01291	0.19277	0.20568
ChrI	3650000	0.008090452261306533	0.35115577889447236	0.3592462311557789
ChrI	3750000	0.0121	0.30209	0.31419
ChrI	3850000	0.00672	0.23624	0.24296
ChrI	3950000	0.01146	0.22295	0.23441
ChrI	4050000	0.01733	0.17971	0.19704
ChrI	4150000	0.01123	0.18947	0.2007
ChrI	4250000	0.04863	0.32738	0.37601
ChrI	4350000	0.01877	0.22502	0.24379
ChrI	4450000	0.02109	0.11354	0.13463
ChrI	4550000	0.0182	0.16997	0.18817
ChrI	4650000	0.02014	0.24021	0.26035
ChrI	4750000	0.01083	0.35694	0.36777
ChrI	4850000	0.01228	0.49553	0.50781
ChrI	4950000	0.01471	0.52795	0.54266
ChrI	5050000	0.01142	0.11824	0.12966
ChrI	5150000	0.02605	0.23401	0.26006
ChrI	5250000	0.01047	0.24899	0.25946
ChrI	5350000	0.02	0.37363	0.39363
ChrI	5450000	0.01024	0.26825	0.27849
ChrI	5550000	0.01261	0.16838	0.18099
ChrI	5650000	0.01269	0.18263	0.19532
ChrI	5750000	0.01027	0.57587	0.58614
ChrI	5850000	0.02238	0.15231	0.17469
ChrI	5950000	0.01772	0.14928	0.167
ChrI	6050000	0.01417	0.16517	0.17934
ChrI	6150000	0.01432	0.41842	0.43274
ChrI	6250000	0.02464	0.17288	0.19752
ChrI	6350000	0.01564	0.31108	0.32672
ChrI	6450000	0.01445	0.10877	0.12322
ChrI	6550000	0.01056	0.22546	0.23602
ChrI	6650000	0.01107	0.13049	0.14156
ChrI	6750000	0.016683417085427137	0.3127035175879397	0.3293869346733668
ChrI	6850000	0.011125628140703517	0.5687738693467337	0.5798994974874372
ChrI	6950000	0.02181	0.23811	0.25992
ChrI	7050000	0.02164	0.09399	0.11563
ChrI	7150000	0.01478	0.23181	0.24659
ChrI	7250000	0.01579	0.27844	0.29423
ChrI	7350000	0.03231	0.7407	0.77301
ChrI	7450000	0.00833	0.11287	0.1212
ChrI	7550000	0.01163	0.29903	0.31066
ChrI	7650000	0.00943	0.06088	0.07031
ChrI	7750000	0.01422	0.15517	0.16939
ChrI	7850000	0.01801	0.08168	0.09969
ChrI	7950000	0.02125	0.06445	0.0857
ChrI	8050000	0.00488	0.24848	0.25336
ChrI	8150000	0.00908	0.1849	0.19398
ChrI	8250000	0.01453	0.07061	0.08514
ChrI	8350000	0.01116	0.15123	0.16239
ChrI	8450000	0.01106	0.31711	0.32817
ChrI	8550000	0.02079	0.22822	0.24901
ChrI	8650000	0.01564	0.08895	0.10459
ChrI	8750000	0.01294	0.50678	0.51972
ChrI	8850000	0.01482	0.1363	0.15112
ChrI	8950000	0.02028	0.04698	0.06726
ChrI	9050000	0.01228	0.14357	0.15585
ChrI	9150000	0.01544	0.03918	0.05462
ChrI	9250000	0.01219	0.13925	0.15144
ChrI	9350000	0.01254	0.38948	0.40202
ChrI	9450000	0.01373	0.23094	0.24467
ChrI	9550000	0.01668	0.05411	0.07079
ChrI	9650000	0.0127	0.13764	0.15034
ChrI	9750000	0.02176	0.03666	0.05842
ChrI	9850000	0.0218	0.13206	0.15386
ChrI	9950000	0.02606	0.1003	0.12636
ChrI	10050000	0.01319	0.11462	0.12781
ChrI	10150000	0.0179	0.10582	0.12372
ChrI	10250000	0.01988	0.07219	0.09207
ChrI	10350000	0.01996	0.07208	0.09204
ChrI	10450000	0.01432	0.17663	0.19095
ChrI	10550000	0.01643	0.37836	0.39479
ChrI	10650000	0.01326	0.07422	0.08748
ChrI	10750000	0.01808	0.17535	0.19343
ChrI	10850000	0.02533	0.04082	0.06615
ChrI	10950000	0.01051	0.57381	0.58432
ChrI	11050000	0.02416	0.1637	0.18786
ChrI	11150000	0.02602	0.06311	0.08913
ChrI	11250000	0.02627	0.13005	0.15632
ChrI	11350000	0.0283	0.15059	0.17889
ChrI	11450000	0.01414	0.08598	0.10012
ChrI	11550000	0.03516	0.16047	0.19563
ChrI	11650000	0.02087	0.05947	0.08034
ChrI	11750000	0.02626	0.06229	0.08855
ChrI	11850000	0.04283	0.14861	0.19144
ChrI	11950000	0.04046231155778895	0.05458291457286432	0.09504522613065326
ChrI	12050000	0.05519	0.11757	0.17276
ChrI	12150000	0.05045	0.14748	0.19793
ChrI	12250000	0.025366834170854273	0.3739597989949749	0.39932663316582917
ChrI	12350000	0.03486	0.23426	0.26912
ChrI	12450000	0.01156	0.55756	0.56912
ChrI	12550000	0.02957	0.42529	0.45486
ChrI	12650000	0.05122	0.1115	0.16272
ChrI	12750000	0.046552763819095476	0.08774874371859297	0.13430150753768844
ChrI	12850000	0.03696	0.0697	0.10666
ChrI	12950000	0.04327638190954774	0.15653266331658292	0.19980904522613066
ChrI	13050000	0.05251	0.17044	0.22295
ChrI	13150000	0.03362	0.16116	0.19478
ChrI	13250000	0.03477	0.46073	0.4955
ChrI	13350000	0.00972	0.46254	0.47226
ChrI	13450000	0.01712	0.06287	0.07999
ChrI	13550000	0.01048	0.4415	0.45198
ChrI	13650000	0.02622	0.12598	0.1522
ChrI	13750000	0.03245	0.06952	0.10197
ChrI	13850000	0.02849	0.08535	0.11384
ChrI	13950000	0.04144	0.0353	0.07674
ChrI	14050000	0.02576	0.10851	0.13427
ChrI	14150000	0.01639	0.38017	0.39656
ChrI	14250000	0.01937	0.29828	0.31765
ChrI	14350000	0.019939698492462313	0.12995979899497487	0.1498994974874372
ChrI	14450000	0.01536	0.26425	0.27961
ChrI	14550000	0.04473	0.33576	0.38049
ChrI	14650000	0.04465	0.08581	0.13046
ChrI	14750000	0.0231	0.21947	0.24257
ChrI	14850000	0.02753	0.09895	0.12648
ChrI	14950000	0.02614	0.19099	0.21713
ChrI	15050000	0.00852	0.73796	0.74648
ChrI	15150000	0.02763	0.21519	0.24282
ChrI	15250000	0.03372	0.08478	0.1185
ChrI	15350000	0.02815	0.07269	0.10084
ChrI	15450000	0.05447	0.13808	0.19255
ChrI	15550000	0.04096	0.14797	0.18893
ChrI	15650000	0.02483	0.19745	0.22228
ChrI	15750000	0.00852	0.25644	0.26496
ChrI	15850000	0.01901	0.29351	0.31252
ChrI	15950000	0.01283	0.25639	0.26922
ChrI	16050000	0.0104	0.10238	0.11278
ChrI	16150000	0.01137	0.20491	0.21628
ChrI	16250000	0.01681	0.14502	0.16183
ChrI	16350000	0.01401	0.0977	0.11171
ChrI	16450000	0.01044	0.19854	0.20898
ChrI	16550000	0.01281	0.16588	0.17869
ChrI	16650000	0.00365	0.47151	0.47516
ChrI	16750000	0.0114	0.20239	0.21379
ChrI	16850000	0.01768	0.15613	0.17381
ChrI	16950000	0.01609	0.28648	0.30257
ChrI	17050000	0.0153	0.25832	0.27362
ChrI	17150000	0.01727	0.09052	0.10779
ChrI	17250000	0.01356	0.16356	0.17712
ChrI	17350000	0.01853	0.08022	0.09875
ChrI	17450000	0.01694	0.06731	0.08425
ChrI	17550000	0.00649	0.24792	0.25441
ChrI	17650000	0.02302	0.13319	0.15621
ChrI	17750000	0.0174	0.15882	0.17622
ChrI	17850000	0.056733668341708544	0.5393668341708543	0.5961005025125629
ChrI	17950000	0.01468	0.2062	0.22088
ChrI	18050000	0.01543	0.22518	0.24061
ChrI	18150000	0.01722	0.1338	0.15102
ChrI	18250000	0.0361	0.17674	0.21284
ChrI	18350000	0.01553	0.16787	0.1834
ChrI	18450000	0.00618	0.31437	0.32055
ChrI	18550000	0.01482	0.12621	0.14103
ChrI	18650000	0.01144	0.12526	0.1367
ChrI	18750000	0.01192	0.18563	0.19755
ChrI	18850000	0.01546	0.27425	0.28971
ChrI	18950000	0.01651	0.1471	0.16361
ChrI	19050000	0.01163	0.25466	0.26629
ChrI	19150000	0.01473	0.14384	0.15857
ChrI	19250000	0.01183	0.60279	0.61462
ChrI	19350000	0.02055	0.2492	0.26975
ChrI	19450000	0.01237	0.19811	0.21048
ChrI	19550000	0.01088	0.33844	0.34932
ChrI	19650000	0.01285	0.18374	0.19659
ChrI	19750000	0.01857	0.16695	0.18552
ChrI	19850000	0.01656	0.25675	0.27331
ChrI	19950000	0.0234	0.23427	0.25767
ChrI	20050000	0.02696	0.13689	0.16385
ChrI	20150000	0.00896	0.50549	0.51445
ChrI	20250000	0.01661	0.20622	0.22283
ChrI	20350000	0.02265	0.26227	0.28492
ChrI	20450000	0.02719	0.20241	0.2296
ChrI	20550000	0.01988	0.15695	0.17683
ChrI	20650000	0.0203	0.19816	0.21846
ChrI	20750000	0.00839	0.39583	0.40422
ChrI	20850000	0.01841	0.13696	0.15537
ChrI	20950000	0.03122	0.26217	0.29339
ChrI	21050000	0.01435	0.23565	0.25
ChrI	21150000	0.0133	0.25623	0.26953
ChrI	21250000	0.02145	0.19573	0.21718
ChrI	21350000	0.01515	0.19105	0.2062
ChrI	21450000	0.0278	0.45529	0.48309
ChrI	21550000	0.01615	0.17407	0.19022
ChrI	21650000	0.01202	0.18883	0.20085
ChrI	21750000	0.00916	0.25525	0.26441
ChrI	21850000	0.01396	0.2525	0.26646
ChrI	21950000	0.01533	0.31951	0.33484
ChrI	22050000	0.013798994974874372	0.5848844221105528	0.5986834170854272
ChrI	22150000	0.02011	0.183	0.20311
ChrI	22250000	0.01524	0.30294	0.31818
ChrI	22350000	0.01159	0.30568	0.31727
ChrI	22450000	0.01346	0.18944	0.2029
ChrI	22550000	0.01477	0.2042	0.21897
ChrI	22650000	0.06592	0.81548	0.8814
ChrI	22750000	0.01798	0.66695	0.68493
ChrI	22850000	0.01765	0.34676	0.36441
ChrI	22950000	0.02176	0.48501	0.50677
ChrI	23050000	0.01177	0.47912	0.49089
ChrI	23150000	0.01142	0.42765	0.43907
ChrI	23250000	0.01795	0.30707	0.32502
ChrI	23350000	0.01473	0.21676	0.23149
ChrI	23450000	0.00983	0.26965	0.27948
ChrI	23550000	0.01354	0.26255	0.27609
ChrI	23650000	0.01479	0.13978	0.15457
ChrI	23750000	0.00953	0.08565	0.09518
ChrI	23850000	0.01357	0.18577	0.19934
ChrI	23950000	0.01342	0.07396	0.08738
ChrI	24050000	0.01471	0.11016	0.12487
ChrI	24150000	0.00469	0.43542	0.44011
ChrI	24209472	0.0660332541567696	0.601530746898918	0.6675640010556875
