scaffold	coordinate	PC1
ChrI	9850000	0.03512144844910535
ChrI	9950000	0.01786592233856635
ChrI	10050000	0.0140250309296329
ChrI	10150000	0.022468211999358247
ChrI	10250000	0.031449562092694
ChrI	10350000	0.0288386795609057
ChrI	10450000	0.0289695691473589
ChrI	10550000	0.0234633197324184
ChrI	10650000	0.030842076762639052
ChrI	10750000	0.0297518079649747
ChrI	10850000	0.0376210476721525
ChrI	10950000	0.020034623128426
ChrI	11050000	0.0305209314072698
ChrI	11150000	0.038242298654270146
ChrI	11250000	0.042377921469226004
ChrI	11350000	0.03982428098346495
ChrI	11450000	0.03597938183803315
ChrI	11550000	0.046305543452571804
ChrI	11650000	0.03853442618171215
ChrI	11750000	0.0336427320520995
ChrI	11850000	0.04070223382241335
ChrI	11950000	0.06092239369556185
ChrI	12050000	0.0495112014855392
ChrI	12150000	0.04667669686974475
ChrI	12250000	0.0255117884824636
ChrI	12350000	0.0413610593505094
ChrI	12450000	0.0254608811133898
ChrI	12550000	0.03201742593187025
ChrI	12650000	0.04187356515605035
ChrI	12750000	0.0155667344334787
ChrI	12850000	0.03657425666084345
ChrI	12950000	0.00770389986087625
ChrI	13050000	0.0413874616230562
ChrI	13150000	0.039942836293472
ChrI	13250000	0.021395735465604648
ChrI	13350000	0.016289187109708
ChrI	13450000	0.03787218267183755
ChrI	13550000	0.019913123706184352
ChrI	13650000	0.04019721806928395
ChrI	13750000	0.039553196329383554
ChrI	13850000	0.028148162747336797
ChrI	13950000	0.0402005395001531
ChrI	14050000	0.0304033161821277
ChrI	14150000	0.019855897021177703
ChrI	14250000	0.02862580667860315
ChrI	14350000	0.023555716536484847
ChrI	14450000	0.02987483409763115
ChrI	14550000	0.031635257210739
ChrI	14650000	0.0409030462402945
ChrI	14750000	0.0375369594609236
ChrI	14850000	0.04079742415217905
ChrI	14950000	0.03558511658632145
ChrI	15050000	0.01074157201760435
ChrI	15150000	0.03120159130579925
ChrI	15250000	0.041791639291176
ChrI	15350000	0.04161306717232945
ChrI	15450000	0.0408598547586987
ChrI	15550000	0.03366318078992915
ChrI	15650000	0.02410760811979305
ChrI	15750000	0.0227732417704009
ChrI	15850000	0.02805822723171785
ChrI	15950000	0.017532960246338103
ChrI	16050000	0.02224507930490095
ChrI	16150000	0.01877339904449715
ChrI	16250000	0.0194706659231044
ChrI	16350000	0.0250899665001254
ChrI	16450000	0.022145338453834453
ChrI	16550000	0.020237316430351548
ChrI	16650000	0.0150801474124312
ChrI	16750000	0.0222793256373212
ChrI	16850000	0.01956429682846765
ChrI	16950000	0.014732751964889
ChrI	17050000	0.0168887221985393
ChrI	17150000	0.01953135082788475
ChrI	17250000	0.020468323311302248
ChrI	17350000	0.02361988476285125
ChrI	17450000	0.0232307358928739
ChrI	17550000	0.0130260263555395
ChrI	17650000	0.02190851433944585
ChrI	17750000	0.0168291422679389
ChrI	17850000	0.0086951924513988
ChrI	17950000	0.01060949638231865
ChrI	18050000	0.013566436521439601
ChrI	18150000	0.01639011081171685
ChrI	18250000	0.009575070096549499
ChrI	18350000	0.011190368861697199
ChrI	18450000	0.01444162780779405
ChrI	18550000	0.02387719046288395
ChrI	18650000	0.0153464117864572
ChrI	18750000	0.00778419801610045
ChrI	18850000	0.0097532855370668
ChrI	18950000	0.019082364191073398
ChrI	19050000	0.0098864988008066
ChrI	19150000	0.02078075347850855
ChrI	19250000	0.01588703966628655
ChrI	19350000	0.020349758653043098
ChrI	19450000	0.01816290821629845
ChrI	19550000	0.011860903319171251
ChrI	19650000	0.0229531804171374
ChrI	19750000	0.030607068501265
ChrI	19850000	0.02519203975460255
ChrI	19950000	0.025793174521050448
ChrI	20050000	0.0260275879652622
ChrI	20150000	0.00651132379763915
ChrI	20250000	0.01534933790427285
ChrI	20350000	0.01570160612752025
ChrI	20450000	0.0217170382471081
ChrI	20550000	0.026280454515551752
ChrI	20650000	0.0103180705353419
ChrI	20750000	0.0087721437349058
ChrI	20850000	0.02557115430288
ChrI	20950000	0.0211175453285419
ChrI	21050000	0.021991485077835198
ChrI	21150000	0.017980125504262402
ChrI	21250000	0.01322037528994705
ChrI	21350000	0.01900083742434225
ChrI	21450000	0.018175630778089102
ChrI	21550000	0.014233742539637101
ChrI	21650000	0.010259494341390351
ChrI	21750000	0.0063524455191431494
ChrI	21850000	0.00799954584847905
ChrI	21950000	0.015516973759235251
ChrI	22050000	0.00514912621466305
ChrI	22150000	0.0161963628669034
ChrI	22250000	0.02048023789413755
ChrI	22350000	0.010062571252337251
ChrI	22450000	0.012386249503727399
ChrI	22550000	0.0182933608371692
ChrI	22650000	0.006025224731637
ChrI	22750000	0.0056821078949277
ChrI	22850000	0.012631568011562351
ChrI	22950000	0.0075698732634347995
ChrI	23050000	0.00638194086562125
ChrI	23150000	0.00359070983313635
ChrI	23250000	0.00716311184691665
ChrI	23350000	0.0145881014649679
ChrI	23450000	0.01239469296677835
ChrI	23550000	0.01597963954979455
ChrI	23650000	0.01868345327854005
ChrI	23750000	0.01851792325607125
ChrI	23850000	0.0237306719564678
ChrI	23950000	0.029137157028759998
ChrI	24050000	0.03498836986248195
ChrI	24150000	0.02559462140936105
ChrI	24209472	0.006810688167
